DateKey,ProductKey,RegionKey,ChannelKey,UnitsSold,NetRevenue,COGS,GrossMargin,TradeSpend
2025-08-01,ROOT-BEER,Midwest,Club,3323,39878.28,21933.05,17945.23,5582.96
2025-08-01,ROOT-BEER,Midwest,Convenience,3431,41172.49,22644.87,18527.62,5764.15
2025-08-01,ROOT-BEER,Midwest,Ecommerce,1595,19136.57,10525.11,8611.46,2679.12
2025-08-01,ROOT-BEER,Midwest,Foodservice,2166,25994.55,14297.0,11697.55,3639.24
2025-08-01,ROOT-BEER,Midwest,Grocery,5283,63399.34,34869.64,28529.7,8875.91
2025-08-01,ROOT-BEER,Mountain,Club,2202,26423.96,14533.18,11890.78,3699.35
2025-08-01,ROOT-BEER,Mountain,Convenience,2502,30022.03,16512.12,13509.91,4203.08
2025-08-01,ROOT-BEER,Mountain,Ecommerce,1081,12968.82,7132.85,5835.97,1815.63
2025-08-01,ROOT-BEER,Mountain,Foodservice,1576,18911.11,10401.11,8510.0,2647.56
2025-08-01,ROOT-BEER,Mountain,Grocery,3663,43953.7,24174.54,19779.16,6153.52
2025-08-01,ROOT-BEER,Northeast,Club,2782,33383.21,18360.77,15022.44,4673.65
2025-08-01,ROOT-BEER,Northeast,Convenience,3268,39210.58,21565.82,17644.76,5489.48
2025-08-01,ROOT-BEER,Northeast,Ecommerce,1459,17507.44,9629.09,7878.35,2451.04
2025-08-01,ROOT-BEER,Northeast,Foodservice,1955,23464.89,12905.69,10559.2,3285.08
2025-08-01,ROOT-BEER,Northeast,Grocery,4785,57414.46,31577.95,25836.51,8038.02
2025-08-01,ROOT-BEER,South,Club,3446,41351.49,22743.32,18608.17,5789.21
2025-08-01,ROOT-BEER,South,Convenience,4023,48275.21,26551.37,21723.84,6758.53
2025-08-01,ROOT-BEER,South,Ecommerce,1778,21340.16,11737.09,9603.07,2987.62
2025-08-01,ROOT-BEER,South,Foodservice,2476,29714.44,16342.94,13371.5,4160.02
2025-08-01,ROOT-BEER,South,Grocery,5912,70949.6,39022.28,31927.32,9932.94
2025-08-01,ROOT-BEER,West,Club,4009,48113.63,26462.5,21651.13,6735.91
2025-08-01,ROOT-BEER,West,Convenience,4491,53889.12,29639.02,24250.1,7544.48
2025-08-01,ROOT-BEER,West,Ecommerce,2071,24854.42,13669.93,11184.49,3479.62
2025-08-01,ROOT-BEER,West,Foodservice,2946,35352.46,19443.85,15908.61,4949.34
2025-08-01,ROOT-BEER,West,Grocery,6832,81987.2,45092.96,36894.24,11478.21
2025-08-01,SPK-BERRY,Midwest,Club,2495,34934.78,15720.65,19214.13,2794.78
2025-08-01,SPK-BERRY,Midwest,Convenience,2668,37349.4,16807.23,20542.17,2987.95
2025-08-01,SPK-BERRY,Midwest,Ecommerce,1226,17157.88,7721.05,9436.83,1372.63
2025-08-01,SPK-BERRY,Midwest,Foodservice,1636,22904.74,10307.13,12597.61,1832.38
2025-08-01,SPK-BERRY,Midwest,Grocery,4095,57323.26,25795.47,31527.79,4585.86
2025-08-01,SPK-BERRY,Mountain,Club,1738,24330.38,10948.67,13381.71,1946.43
2025-08-01,SPK-BERRY,Mountain,Convenience,1836,25706.62,11567.98,14138.64,2056.53
2025-08-01,SPK-BERRY,Mountain,Ecommerce,843,11798.77,5309.45,6489.32,943.9
2025-08-01,SPK-BERRY,Mountain,Foodservice,1175,16456.46,7405.41,9051.05,1316.52
2025-08-01,SPK-BERRY,Mountain,Grocery,2850,39904.67,17957.1,21947.57,3192.37
2025-08-01,SPK-BERRY,Northeast,Club,2088,29234.64,13155.59,16079.05,2338.77
2025-08-01,SPK-BERRY,Northeast,Convenience,2393,33495.5,15072.97,18422.53,2679.64
2025-08-01,SPK-BERRY,Northeast,Ecommerce,1060,14837.03,6676.66,8160.37,1186.96
2025-08-01,SPK-BERRY,Northeast,Foodservice,1537,21511.14,9680.01,11831.13,1720.89
2025-08-01,SPK-BERRY,Northeast,Grocery,3694,51720.0,23274.0,28446.0,4137.6
2025-08-01,SPK-BERRY,South,Club,2652,37121.1,16704.5,20416.6,2969.69
2025-08-01,SPK-BERRY,South,Convenience,2844,39813.82,17916.22,21897.6,3185.11
2025-08-01,SPK-BERRY,South,Ecommerce,1309,18322.96,8245.33,10077.63,1465.84
2025-08-01,SPK-BERRY,South,Foodservice,1845,25834.42,11625.49,14208.93,2066.75
2025-08-01,SPK-BERRY,South,Grocery,4594,64313.2,28940.94,35372.26,5145.06
2025-08-01,SPK-BERRY,West,Club,3137,43914.3,19761.43,24152.87,3513.14
2025-08-01,SPK-BERRY,West,Convenience,3469,48560.53,21852.24,26708.29,3884.84
2025-08-01,SPK-BERRY,West,Ecommerce,1550,21694.4,9762.48,11931.92,1735.55
2025-08-01,SPK-BERRY,West,Foodservice,2199,30783.67,13852.65,16931.02,2462.69
2025-08-01,SPK-BERRY,West,Grocery,5347,74854.82,33684.67,41170.15,5988.39
2025-08-01,SPK-LIME,Midwest,Club,2468,34548.43,15546.79,19001.64,2763.87
2025-08-01,SPK-LIME,Midwest,Convenience,2893,40500.68,18225.31,22275.37,3240.05
2025-08-01,SPK-LIME,Midwest,Ecommerce,1316,18427.75,8292.49,10135.26,1474.22
2025-08-01,SPK-LIME,Midwest,Foodservice,1815,25407.26,11433.27,13973.99,2032.58
2025-08-01,SPK-LIME,Midwest,Grocery,4283,59961.53,26982.69,32978.84,4796.92
2025-08-01,SPK-LIME,Mountain,Club,1817,25432.62,11444.68,13987.94,2034.61
2025-08-01,SPK-LIME,Mountain,Convenience,2027,28379.08,12770.59,15608.49,2270.33
2025-08-01,SPK-LIME,Mountain,Ecommerce,864,12094.02,5442.31,6651.71,967.52
2025-08-01,SPK-LIME,Mountain,Foodservice,1261,17660.25,7947.11,9713.14,1412.82
2025-08-01,SPK-LIME,Mountain,Grocery,2980,41724.88,18776.2,22948.68,3337.99
2025-08-01,SPK-LIME,Northeast,Club,2365,33105.88,14897.65,18208.23,2648.47
2025-08-01,SPK-LIME,Northeast,Convenience,2481,34737.58,15631.91,19105.67,2779.01
2025-08-01,SPK-LIME,Northeast,Ecommerce,1143,15995.54,7197.99,8797.55,1279.64
2025-08-01,SPK-LIME,Northeast,Foodservice,1626,22759.4,10241.73,12517.67,1820.75
2025-08-01,SPK-LIME,Northeast,Grocery,3991,55869.03,25141.06,30727.97,4469.52
2025-08-01,SPK-LIME,South,Club,2919,40861.05,18387.47,22473.58,3268.88
2025-08-01,SPK-LIME,South,Convenience,3046,42642.7,19189.22,23453.48,3411.42
2025-08-01,SPK-LIME,South,Ecommerce,1409,19726.28,8876.83,10849.45,1578.1
2025-08-01,SPK-LIME,South,Foodservice,1921,26900.68,12105.31,14795.37,2152.05
2025-08-01,SPK-LIME,South,Grocery,4750,66501.55,29925.7,36575.85,5320.12
2025-08-01,SPK-LIME,West,Club,3294,46122.86,20755.29,25367.57,3689.83
2025-08-01,SPK-LIME,West,Convenience,3768,52758.0,23741.1,29016.9,4220.64
2025-08-01,SPK-LIME,West,Ecommerce,1610,22542.29,10144.03,12398.26,1803.38
2025-08-01,SPK-LIME,West,Foodservice,2358,33015.26,14856.87,18158.39,2641.22
2025-08-01,SPK-LIME,West,Grocery,5861,82056.73,36925.53,45131.2,6564.54
2025-08-01,SPK-PLAIN,Midwest,Club,1836,25701.79,11565.81,14135.98,2056.14
2025-08-01,SPK-PLAIN,Midwest,Convenience,2099,29380.74,13221.33,16159.41,2350.46
2025-08-01,SPK-PLAIN,Midwest,Ecommerce,901,12610.82,5674.87,6935.95,1008.87
2025-08-01,SPK-PLAIN,Midwest,Foodservice,1276,17870.7,8041.81,9828.89,1429.66
2025-08-01,SPK-PLAIN,Midwest,Grocery,3180,44518.38,20033.27,24485.11,3561.47
2025-08-01,SPK-PLAIN,Mountain,Club,1242,17394.68,7827.61,9567.07,1391.57
2025-08-01,SPK-PLAIN,Mountain,Convenience,1441,20178.3,9080.24,11098.06,1614.26
2025-08-01,SPK-PLAIN,Mountain,Ecommerce,656,9178.86,4130.49,5048.37,734.31
2025-08-01,SPK-PLAIN,Mountain,Foodservice,890,12460.2,5607.09,6853.11,996.82
2025-08-01,SPK-PLAIN,Mountain,Grocery,2278,31888.57,14349.86,17538.71,2551.09
2025-08-01,SPK-PLAIN,Northeast,Club,1605,22471.82,10112.32,12359.5,1797.75
2025-08-01,SPK-PLAIN,Northeast,Convenience,1762,24674.8,11103.66,13571.14,1973.98
2025-08-01,SPK-PLAIN,Northeast,Ecommerce,842,11786.25,5303.81,6482.44,942.9
2025-08-01,SPK-PLAIN,Northeast,Foodservice,1202,16829.25,7573.16,9256.09,1346.34
2025-08-01,SPK-PLAIN,Northeast,Grocery,2842,39791.99,17906.4,21885.59,3183.36
2025-08-01,SPK-PLAIN,South,Club,1991,27871.91,12542.36,15329.55,2229.75
2025-08-01,SPK-PLAIN,South,Convenience,2228,31191.48,14036.17,17155.31,2495.32
2025-08-01,SPK-PLAIN,South,Ecommerce,993,13897.03,6253.66,7643.37,1111.76
2025-08-01,SPK-PLAIN,South,Foodservice,1376,19265.14,8669.31,10595.83,1541.21
2025-08-01,SPK-PLAIN,South,Grocery,3485,48784.14,21952.86,26831.28,3902.73
2025-08-01,SPK-PLAIN,West,Club,2458,34409.37,15484.22,18925.15,2752.75
2025-08-01,SPK-PLAIN,West,Convenience,2571,35999.79,16199.91,19799.88,2879.98
2025-08-01,SPK-PLAIN,West,Ecommerce,1191,16673.44,7503.05,9170.39,1333.88
2025-08-01,SPK-PLAIN,West,Foodservice,1720,24080.53,10836.24,13244.29,1926.44
2025-08-01,SPK-PLAIN,West,Grocery,3931,55039.13,24767.61,30271.52,4403.13
2025-08-01,STL-1L,Midwest,Club,20404,183633.57,113852.81,69780.76,11018.01
2025-08-01,STL-1L,Midwest,Convenience,6319,56872.27,35260.81,21611.46,3412.34
2025-08-01,STL-1L,Midwest,Ecommerce,2750,24752.02,15346.25,9405.77,1485.12
2025-08-01,STL-1L,Midwest,Foodservice,3800,34196.69,21201.95,12994.74,2051.8
2025-08-01,STL-1L,Midwest,Grocery,9332,83987.49,52072.24,31915.25,5039.25
2025-08-01,STL-1L,Mountain,Club,3784,34058.27,21116.13,12942.14,2043.5
2025-08-01,STL-1L,Mountain,Convenience,4231,38075.03,23606.52,14468.51,2284.5
2025-08-01,STL-1L,Mountain,Ecommerce,1898,17085.14,10592.79,6492.35,1025.11
2025-08-01,STL-1L,Mountain,Foodservice,2813,25314.67,15695.1,9619.57,1518.88
2025-08-01,STL-1L,Mountain,Grocery,6435,57919.1,35909.84,22009.26,3475.15
2025-08-01,STL-1L,Northeast,Club,4899,44089.17,27335.29,16753.88,2645.35
2025-08-01,STL-1L,Northeast,Convenience,5415,48732.15,30213.93,18518.22,2923.93
2025-08-01,STL-1L,Northeast,Ecommerce,2576,23188.09,14376.62,8811.47,1391.29
2025-08-01,STL-1L,Northeast,Foodservice,3443,30987.0,19211.94,11775.06,1859.22
2025-08-01,STL-1L,Northeast,Grocery,8885,79967.83,49580.05,30387.78,4798.07
2025-08-01,STL-1L,South,Club,6267,56403.4,34970.11,21433.29,3384.2
2025-08-01,STL-1L,South,Convenience,6944,62495.95,38747.49,23748.46,3749.76
2025-08-01,STL-1L,South,Ecommerce,2982,26838.92,16640.13,10198.79,1610.34
2025-08-01,STL-1L,South,Foodservice,4184,37654.98,23346.09,14308.89,2259.3
2025-08-01,STL-1L,South,Grocery,10485,94362.38,58504.68,35857.7,5661.74
2025-08-01,STL-1L,West,Club,7466,67190.97,41658.4,25532.57,4031.46
2025-08-01,STL-1L,West,Convenience,8137,73231.29,45403.4,27827.89,4393.88
2025-08-01,STL-1L,West,Ecommerce,3705,33346.07,20674.56,12671.51,2000.76
2025-08-01,STL-1L,West,Foodservice,4987,44882.71,27827.28,17055.43,2692.96
2025-08-01,STL-1L,West,Grocery,12076,108682.56,67383.19,41299.37,6520.95
2025-08-01,STL-500,Midwest,Club,5804,52238.33,32387.76,19850.57,3134.3
2025-08-01,STL-500,Midwest,Convenience,6803,61224.8,37959.38,23265.42,3673.49
2025-08-01,STL-500,Midwest,Ecommerce,2986,26878.07,16664.4,10213.67,1612.68
2025-08-01,STL-500,Midwest,Foodservice,4290,38613.04,23940.08,14672.96,2316.78
2025-08-01,STL-500,Midwest,Grocery,10375,93376.04,57893.14,35482.9,5602.56
2025-08-01,STL-500,Mountain,Club,4166,37495.27,23247.07,14248.2,2249.72
2025-08-01,STL-500,Mountain,Convenience,4520,40677.82,25220.25,15457.57,2440.67
2025-08-01,STL-500,Mountain,Ecommerce,2119,19066.85,11821.45,7245.4,1144.01
2025-08-01,STL-500,Mountain,Foodservice,3067,27599.03,17111.4,10487.63,1655.94
2025-08-01,STL-500,Mountain,Grocery,7253,65276.37,40471.35,24805.02,3916.58
2025-08-01,STL-500,Northeast,Club,5398,48580.84,30120.12,18460.72,2914.85
2025-08-01,STL-500,Northeast,Convenience,5907,53163.0,32961.06,20201.94,3189.78
2025-08-01,STL-500,Northeast,Ecommerce,2614,23529.66,14588.39,8941.27,1411.78
2025-08-01,STL-500,Northeast,Foodservice,3857,34713.12,21522.13,13190.99,2082.79
2025-08-01,STL-500,Northeast,Grocery,9230,83071.53,51504.35,31567.18,4984.29
2025-08-01,STL-500,South,Club,6482,58339.26,36170.34,22168.92,3500.36
2025-08-01,STL-500,South,Convenience,7315,65830.65,40815.0,25015.65,3949.84
2025-08-01,STL-500,South,Ecommerce,3219,28969.03,17960.8,11008.23,1738.14
2025-08-01,STL-500,South,Foodservice,4757,42810.87,26542.74,16268.13,2568.65
2025-08-01,STL-500,South,Grocery,11313,101817.1,63126.6,38690.5,6109.03
2025-08-01,STL-500,West,Club,8044,72399.95,44887.97,27511.98,4344.0
2025-08-01,STL-500,West,Convenience,8295,74657.26,46287.5,28369.76,4479.44
2025-08-01,STL-500,West,Ecommerce,3977,35796.39,22193.76,13602.63,2147.78
2025-08-01,STL-500,West,Foodservice,5690,51208.58,31749.32,19459.26,3072.51
2025-08-01,STL-500,West,Grocery,13129,118160.73,73259.65,44901.08,7089.64
2025-09-01,COLA-CHERRY,Midwest,Club,2800,33603.87,18482.13,15121.74,4704.54
2025-09-01,COLA-CHERRY,Midwest,Convenience,3198,38372.93,21105.11,17267.82,5372.21
2025-09-01,COLA-CHERRY,Midwest,Ecommerce,1442,17299.27,9514.6,7784.67,2421.9
2025-09-01,COLA-CHERRY,Midwest,Foodservice,2042,24506.33,13478.48,11027.85,3430.89
2025-09-01,COLA-CHERRY,Midwest,Grocery,4876,58510.85,32180.97,26329.88,8191.52
2025-09-01,COLA-CHERRY,Mountain,Club,2003,24035.22,13219.37,10815.85,3364.93
2025-09-01,COLA-CHERRY,Mountain,Convenience,2142,25698.64,14134.25,11564.39,3597.81
2025-09-01,COLA-CHERRY,Mountain,Ecommerce,991,11897.29,6543.51,5353.78,1665.62
2025-09-01,COLA-CHERRY,Mountain,Foodservice,1411,16927.31,9310.02,7617.29,2369.82
2025-09-01,COLA-CHERRY,Mountain,Grocery,3357,40282.04,22155.12,18126.92,5639.49
2025-09-01,COLA-CHERRY,Northeast,Club,2650,31795.38,17487.46,14307.92,4451.35
2025-09-01,COLA-CHERRY,Northeast,Convenience,2838,34055.95,18730.77,15325.18,4767.83
2025-09-01,COLA-CHERRY,Northeast,Ecommerce,1267,15209.45,8365.2,6844.25,2129.32
2025-09-01,COLA-CHERRY,Northeast,Foodservice,1728,20735.55,11404.55,9331.0,2902.98
2025-09-01,COLA-CHERRY,Northeast,Grocery,4383,52592.86,28926.07,23666.79,7363.0
2025-09-01,COLA-CHERRY,South,Club,3142,37706.12,20738.37,16967.75,5278.86
2025-09-01,COLA-CHERRY,South,Convenience,3454,41442.87,22793.58,18649.29,5802.0
2025-09-01,COLA-CHERRY,South,Ecommerce,1510,18115.23,9963.38,8151.85,2536.13
2025-09-01,COLA-CHERRY,South,Foodservice,2159,25912.43,14251.84,11660.59,3627.74
2025-09-01,COLA-CHERRY,South,Grocery,5306,63677.42,35022.58,28654.84,8914.84
2025-09-01,COLA-CHERRY,West,Club,3596,43156.96,23736.33,19420.63,6041.97
2025-09-01,COLA-CHERRY,West,Convenience,4037,48447.47,26646.11,21801.36,6782.65
2025-09-01,COLA-CHERRY,West,Ecommerce,1913,22960.05,12628.03,10332.02,3214.41
2025-09-01,COLA-CHERRY,West,Foodservice,2562,30747.02,16910.86,13836.16,4304.58
2025-09-01,COLA-CHERRY,West,Grocery,6368,76421.37,42031.75,34389.62,10698.99
2025-09-01,COLA-DIET,Midwest,Club,3267,39207.08,21563.89,17643.19,5488.99
2025-09-01,COLA-DIET,Midwest,Convenience,3879,46545.67,25600.12,20945.55,6516.39
2025-09-01,COLA-DIET,Midwest,Ecommerce,1649,19786.1,10882.36,8903.74,2770.05
2025-09-01,COLA-DIET,Midwest,Foodservice,2344,28126.18,15469.4,12656.78,3937.67
2025-09-01,COLA-DIET,Midwest,Grocery,5677,68128.79,37470.83,30657.96,9538.03
2025-09-01,COLA-DIET,Mountain,Club,2330,27965.29,15380.91,12584.38,3915.14
2025-09-01,COLA-DIET,Mountain,Convenience,2623,31472.04,17309.62,14162.42,4406.09
2025-09-01,COLA-DIET,Mountain,Ecommerce,1147,13758.12,7566.97,6191.15,1926.14
2025-09-01,COLA-DIET,Mountain,Foodservice,1651,19806.85,10893.77,8913.08,2772.96
2025-09-01,COLA-DIET,Mountain,Grocery,4026,48309.23,26570.08,21739.15,6763.29
2025-09-01,COLA-DIET,Northeast,Club,3087,37040.94,20372.52,16668.42,5185.73
2025-09-01,COLA-DIET,Northeast,Convenience,3291,39497.41,21723.58,17773.83,5529.64
2025-09-01,COLA-DIET,Northeast,Ecommerce,1513,18154.67,9985.07,8169.6,2541.65
2025-09-01,COLA-DIET,Northeast,Foodservice,2144,25732.28,14152.75,11579.53,3602.52
2025-09-01,COLA-DIET,Northeast,Grocery,5274,63292.59,34810.92,28481.67,8860.96
2025-09-01,COLA-DIET,South,Club,3790,45485.63,25017.1,20468.53,6367.99
2025-09-01,COLA-DIET,South,Convenience,4133,49591.44,27275.29,22316.15,6942.8
2025-09-01,COLA-DIET,South,Ecommerce,1826,21907.9,12049.34,9858.56,3067.11
2025-09-01,COLA-DIET,South,Foodservice,2555,30656.66,16861.16,13795.5,4291.93
2025-09-01,COLA-DIET,South,Grocery,6541,78495.04,43172.27,35322.77,10989.31
2025-09-01,COLA-DIET,West,Club,4497,53969.74,29683.36,24286.38,7555.76
2025-09-01,COLA-DIET,West,Convenience,4718,56617.33,31139.53,25477.8,7926.43
2025-09-01,COLA-DIET,West,Ecommerce,2257,27081.61,14894.89,12186.72,3791.43
2025-09-01,COLA-DIET,West,Foodservice,3011,36133.55,19873.45,16260.1,5058.7
2025-09-01,COLA-DIET,West,Grocery,7572,90860.71,49973.39,40887.32,12720.5
2025-09-01,COLA-REG,Midwest,Club,4580,54956.32,30225.98,24730.34,7693.88
2025-09-01,COLA-REG,Midwest,Convenience,5012,60139.38,33076.66,27062.72,8419.51
2025-09-01,COLA-REG,Midwest,Ecommerce,2341,28093.03,15451.17,12641.86,3933.02
2025-09-01,COLA-REG,Midwest,Foodservice,3050,36600.08,20130.04,16470.04,5124.01
2025-09-01,COLA-REG,Midwest,Grocery,7906,94868.72,52177.8,42690.92,13281.62
2025-09-01,COLA-REG,Mountain,Club,3268,39219.99,21570.99,17649.0,5490.8
2025-09-01,COLA-REG,Mountain,Convenience,3625,43502.27,23926.25,19576.02,6090.32
2025-09-01,COLA-REG,Mountain,Ecommerce,1592,19101.38,10505.76,8595.62,2674.19
2025-09-01,COLA-REG,Mountain,Foodservice,2280,27365.86,15051.22,12314.64,3831.22
2025-09-01,COLA-REG,Mountain,Grocery,5297,63558.45,34957.15,28601.3,8898.18
2025-09-01,COLA-REG,Northeast,Club,4107,49283.8,27106.09,22177.71,6899.73
2025-09-01,COLA-REG,Northeast,Convenience,4506,54071.83,29739.51,24332.32,7570.06
2025-09-01,COLA-REG,Northeast,Ecommerce,2005,24065.81,13236.2,10829.61,3369.21
2025-09-01,COLA-REG,Northeast,Foodservice,2863,34361.84,18899.01,15462.83,4810.66
2025-09-01,COLA-REG,Northeast,Grocery,6722,80662.66,44364.46,36298.2,11292.77
2025-09-01,COLA-REG,South,Club,4924,59082.84,32495.56,26587.28,8271.6
2025-09-01,COLA-REG,South,Convenience,5402,64825.39,35653.96,29171.43,9075.55
2025-09-01,COLA-REG,South,Ecommerce,2508,30101.18,16555.65,13545.53,4214.17
2025-09-01,COLA-REG,South,Foodservice,3606,43267.99,23797.39,19470.6,6057.52
2025-09-01,COLA-REG,South,Grocery,8262,99140.51,54527.28,44613.23,13879.67
2025-09-01,COLA-REG,West,Club,5743,68920.66,37906.36,31014.3,9648.89
2025-09-01,COLA-REG,West,Convenience,6509,78106.58,42958.62,35147.96,10934.92
2025-09-01,COLA-REG,West,Ecommerce,2984,35808.83,19694.86,16113.97,5013.24
2025-09-01,COLA-REG,West,Foodservice,3975,47695.59,26232.57,21463.02,6677.38
2025-09-01,COLA-REG,West,Grocery,10232,122789.47,67534.21,55255.26,17190.53
2025-09-01,ENG-ORIG,Midwest,Club,1528,33619.84,13447.94,20171.9,3698.18
2025-09-01,ENG-ORIG,Midwest,Convenience,1742,38325.5,15330.2,22995.3,4215.8
2025-09-01,ENG-ORIG,Midwest,Ecommerce,774,17037.78,6815.11,10222.67,1874.16
2025-09-01,ENG-ORIG,Midwest,Foodservice,1075,23642.14,9456.86,14185.28,2600.64
2025-09-01,ENG-ORIG,Midwest,Grocery,2627,57786.02,23114.41,34671.61,6356.46
2025-09-01,ENG-ORIG,Mountain,Club,1129,24843.97,9937.59,14906.38,2732.84
2025-09-01,ENG-ORIG,Mountain,Convenience,1185,26062.66,10425.06,15637.6,2866.89
2025-09-01,ENG-ORIG,Mountain,Ecommerce,538,11833.72,4733.49,7100.23,1301.71
2025-09-01,ENG-ORIG,Mountain,Foodservice,784,17252.63,6901.05,10351.58,1897.79
2025-09-01,ENG-ORIG,Mountain,Grocery,1783,39229.58,15691.83,23537.75,4315.25
2025-09-01,ENG-ORIG,Northeast,Club,1451,31911.79,12764.72,19147.07,3510.3
2025-09-01,ENG-ORIG,Northeast,Convenience,1574,34620.48,13848.19,20772.29,3808.25
2025-09-01,ENG-ORIG,Northeast,Ecommerce,717,15778.11,6311.24,9466.87,1735.59
2025-09-01,ENG-ORIG,Northeast,Foodservice,958,21068.42,8427.37,12641.05,2317.53
2025-09-01,ENG-ORIG,Northeast,Grocery,2340,51486.6,20594.64,30891.96,5663.53
2025-09-01,ENG-ORIG,South,Club,1694,37259.7,14903.88,22355.82,4098.57
2025-09-01,ENG-ORIG,South,Convenience,1913,42086.79,16834.72,25252.07,4629.55
2025-09-01,ENG-ORIG,South,Ecommerce,864,19013.15,7605.26,11407.89,2091.45
2025-09-01,ENG-ORIG,South,Foodservice,1170,25741.9,10296.76,15445.14,2831.61
2025-09-01,ENG-ORIG,South,Grocery,2858,62881.92,25152.77,37729.15,6917.01
2025-09-01,ENG-ORIG,West,Club,2017,44378.51,17751.4,26627.11,4881.64
2025-09-01,ENG-ORIG,West,Convenience,2213,48693.29,19477.32,29215.97,5356.26
2025-09-01,ENG-ORIG,West,Ecommerce,1031,22672.44,9068.98,13603.46,2493.97
2025-09-01,ENG-ORIG,West,Foodservice,1445,31798.97,12719.59,19079.38,3497.89
2025-09-01,ENG-ORIG,West,Grocery,3380,74352.6,29741.04,44611.56,8178.79
2025-09-01,ENG-ZERO,Midwest,Club,1236,27191.74,10876.7,16315.04,2991.09
2025-09-01,ENG-ZERO,Midwest,Convenience,1376,30276.47,12110.59,18165.88,3330.41
2025-09-01,ENG-ZERO,Midwest,Ecommerce,602,13243.19,5297.28,7945.91,1456.75
2025-09-01,ENG-ZERO,Midwest,Foodservice,859,18894.72,7557.89,11336.83,2078.42
2025-09-01,ENG-ZERO,Midwest,Grocery,2063,45395.22,18158.09,27237.13,4993.47
2025-09-01,ENG-ZERO,Mountain,Club,865,19040.1,7616.04,11424.06,2094.41
2025-09-01,ENG-ZERO,Mountain,Convenience,932,20499.59,8199.84,12299.75,2254.95
2025-09-01,ENG-ZERO,Mountain,Ecommerce,420,9236.68,3694.67,5542.01,1016.03
2025-09-01,ENG-ZERO,Mountain,Foodservice,628,13808.58,5523.43,8285.15,1518.94
2025-09-01,ENG-ZERO,Mountain,Grocery,1426,31374.19,12549.68,18824.51,3451.16
2025-09-01,ENG-ZERO,Northeast,Club,1121,24661.42,9864.57,14796.85,2712.76
2025-09-01,ENG-ZERO,Northeast,Convenience,1212,26661.64,10664.66,15996.98,2932.78
2025-09-01,ENG-ZERO,Northeast,Ecommerce,576,12681.34,5072.54,7608.8,1394.95
2025-09-01,ENG-ZERO,Northeast,Foodservice,811,17833.46,7133.38,10700.08,1961.68
2025-09-01,ENG-ZERO,Northeast,Grocery,1892,41621.25,16648.5,24972.75,4578.34
2025-09-01,ENG-ZERO,South,Club,1416,31148.61,12459.44,18689.17,3426.35
2025-09-01,ENG-ZERO,South,Convenience,1561,34336.9,13734.76,20602.14,3777.06
2025-09-01,ENG-ZERO,South,Ecommerce,695,15283.92,6113.57,9170.35,1681.23
2025-09-01,ENG-ZERO,South,Foodservice,975,21447.84,8579.14,12868.7,2359.26
2025-09-01,ENG-ZERO,South,Grocery,2291,50395.82,20158.33,30237.49,5543.54
2025-09-01,ENG-ZERO,West,Club,1676,36881.3,14752.52,22128.78,4056.94
2025-09-01,ENG-ZERO,West,Convenience,1781,39177.37,15670.95,23506.42,4309.51
2025-09-01,ENG-ZERO,West,Ecommerce,794,17467.82,6987.13,10480.69,1921.46
2025-09-01,ENG-ZERO,West,Foodservice,1164,25613.73,10245.49,15368.24,2817.51
2025-09-01,ENG-ZERO,West,Grocery,2821,62061.42,24824.57,37236.85,6826.76
2025-09-01,JUC-APPLE,Midwest,Club,2476,39623.55,22981.66,16641.89,3566.12
2025-09-01,JUC-APPLE,Midwest,Convenience,2583,41322.5,23967.05,17355.45,3719.02
2025-09-01,JUC-APPLE,Midwest,Ecommerce,1174,18777.42,10890.9,7886.52,1689.97
2025-09-01,JUC-APPLE,Midwest,Foodservice,1710,27362.48,15870.24,11492.24,2462.62
2025-09-01,JUC-APPLE,Midwest,Grocery,4197,67159.49,38952.5,28206.99,6044.35
2025-09-01,JUC-APPLE,Mountain,Club,1655,26476.57,15356.41,11120.16,2382.89
2025-09-01,JUC-APPLE,Mountain,Convenience,1806,28889.38,16755.84,12133.54,2600.04
2025-09-01,JUC-APPLE,Mountain,Ecommerce,845,13515.69,7839.1,5676.59,1216.41
2025-09-01,JUC-APPLE,Mountain,Foodservice,1153,18440.17,10695.3,7744.87,1659.62
2025-09-01,JUC-APPLE,Mountain,Grocery,2756,44090.97,25572.76,18518.21,3968.19
2025-09-01,JUC-APPLE,Northeast,Club,2107,33704.49,19548.6,14155.89,3033.4
2025-09-01,JUC-APPLE,Northeast,Convenience,2303,36846.93,21371.22,15475.71,3316.22
2025-09-01,JUC-APPLE,Northeast,Ecommerce,1086,17369.5,10074.31,7295.19,1563.26
2025-09-01,JUC-APPLE,Northeast,Foodservice,1481,23703.78,13748.19,9955.59,2133.34
2025-09-01,JUC-APPLE,Northeast,Grocery,3537,56595.81,32825.57,23770.24,5093.62
2025-09-01,JUC-APPLE,South,Club,2654,42458.36,24625.85,17832.51,3821.25
2025-09-01,JUC-APPLE,South,Convenience,2856,45701.75,26507.01,19194.74,4113.16
